KEY,NAME,LOC,QTY,QYOT,SELL,DEP,DMG,Msg,SDATE,Category,TYPE,TaxCode,INST,FUEL,ADDT,PER1,PER2,PER3,PER4,PER5,PER6,PER7,PER8,PER9,PER10,RATE1,RATE2,RATE3,RATE4,RATE5,RATE6,RATE7,RATE8,RATE9,RATE10,RCOD,SUBR,PartNumber,NUM,MANF,MODN,DSTN,DSTP,RMIN,RMAX,UserDefined1,UserDefined2,MTOT,MTIN,CALL,RESB,RESD,QUEB,QUED,SSN,CUSN,CNTR,PURD,PURP,DEPM,DEPR,SLVG,DEPA,DEPP,CURV,SOLD,SAMT,INC1,INC2,INC3,REPC1,REPC2,TMOT1,TMOT2,TMOT3,HROT1,HROT2,HROT3,LDATE,LOOKUP,Asset,GLAccount,DeprecAccount,HomeStore,CurrentStore,Group,Location,SerialNumber,Nontaxable,Header,License,CaseQty,ItemPercentage,ModelYear,RetailPrice,ExtraDepreciation,Inactive,ExtraCharges,PriceLevelA,PriceLevelB,PriceLevelC,NonDiscountable,VendorNumber1,VendorNumber2,VendorNumber3,QuantityOnOrder,Sort,NoPrintOnContract,MarkupPercentage,OrderNumber1,OrderNumber2,OrderNumber3,CleaningDelay,RequireCleaning,MaintenanceFile,WebLink,SubrentCostMTD,SubrentCostYTD,SubrentPending,HideOnWebsite,GPSUnitNo,LicenseExpire,ReplacementCost,RequireCreditCard,WarrantyDate,VehicleType,VehicleEIN,DescriptionLong,Weight,SetupTime,WebGroup,Department,GLIncome,BulkItem,GVWR,CriticalLevel,RentalCase,BoughtUsed,IncomeDmgWvr,IncomeItemPercent,QtyCountDifference,SuppressAvailCheck,FuelTankSize,NoTransfers,CommissionLevel,Barcode,Style1,Style2,Style3,DesiredROI,CubicSize,BulkSerializedMethod,Nonfulfillable,RateEngineId,BaseRate,RateEngineIdDisplayed,AccountingDepartmentId,AccountingClassId,ItemManufacturerId
1001#06,1.5 HP ELECTRIC AIR COMPRESSOR,,0,0,0,0,10,0,,12,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,24,28,98,294,0,0,0,0,0,0,2,0,1001-06,1440,OMEGA COMPRESSOR,DD-2022B                      ,,,0,0,,     1001-06,0,0,0,True,False,True,False,,,,7/26/2005 12:00 AM,308.7,,0,0,0,0,0,2/24/2009 12:00 AM,0,0,0,930.74,0,0,0,0,31,0,0,2854,2/24/2009 12:00 AM,,False,,,1,1,1001,,1392926,False,1001,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1001#07,1.5 HP ELECTRIC AIR COMPRESSOR,,0,0,0,0,10,0,,12,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,24,28,98,294,0,0,0,0,0,0,2,0,1001-07,1441,OMEGA COMPRESSOR,DD-2022B                      ,,,0,0,,     1001-07,0,0,0,True,False,True,False,,,,7/26/2005 12:00 AM,308.7,,0,0,0,0,0,8/17/2007 12:00 AM,0,0,0,946.2,0,0,0,0,20,0,0,2497,8/17/2007 12:00 AM,,False,,,1,1,1001,,1392939,False,1001,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1001#08,1.5 HP ELECTRIC AIR COMPRESSOR,,0,0,0,0,10,0,,12,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,24,28,98,294,0,0,0,0,0,0,2,0,1001-08,1528,POWERGRIP,AC2016BE                      ,,,0,0,,     1001-08,0,0,0,True,False,True,False,,,,9/22/2007 12:00 AM,149,,0,0,0,0,0,11/26/2008 12:00 AM,0,0,0,618.1,0,0,0,0,15,0,0,9645,11/26/2008 12:00 AM,,False,,,1,1,1001,,,False,1001,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1001#09,2HP ELECTRIC AIR COMPRESSOR,,0,0,0,0,10,0,,12,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,24,28,98,294,0,0,0,0,0,0,2,0,1001-09,1219,OMEGA COMPRESSOR,DP-2004V                      ,,,0,0,,     1001-09,0,0,0,True,False,True,False,,,,4/23/2009 12:00 AM,279,,0,0,0,0,0,9/16/2013 12:00 AM,0,0,0,1279.7,0,0,0,0,42,0,0,1535,9/16/2013 12:00 AM,,False,,,1,1,1001,,0606-P6355966,False,1001,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1001#10,2HP ELECTRIC AIR COMPRESSOR,,0,0,0,0,10,0,,12,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,24,28,98,294,0,0,0,0,0,0,2,0,1001-10,1238,OMEGA,DD-2022B                      ,,,0,0,,     1001-10,0,0,0,True,False,True,False,,,,7/25/2009 12:00 AM,249,,0,0,0,0,0,9/16/2013 12:00 AM,0,0,0,701.55,0,4.87,0,0,29,0,0,980,9/16/2013 12:00 AM,,False,,,1,1,1001,,0711-RA300029,False,1001,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1001#11,1.5 HP ELECTRIC AIR COMPRESSOR,,0,0,0,0,10,0,,12,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,24,28,98,294,0,0,0,0,0,0,2,0,1001-11,1041,,                              ,,,0,0,,     1001-11,0,0,0,True,False,True,False,,,,9/10/2012 12:00 AM,279,,0,0,0,0,0,3/11/2013 12:00 AM,0,0,0,502,0,0,0,0,8,0,0,224,7/8/2013 12:00 AM,,False,,,1,1,1001,,,False,1001,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1001#12,1.5 HP ELECTRIC AIR COMPRESSOR,,1,0,0,0,10,0,11/23/2018 12:00 AM,12,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,24,28,98,294,0,0,0,0,0,0,2,0,1001-12,1075,OMEGA COMPRESSOR,DD-2022B                      ,,,0,0,,     1001-12,0,0,2,True,False,True,False,12060,10520,100508,3/28/2013 12:00 AM,279,,0,0,0,0,279,,0,0,0,1485.7,0,39.14,0,0,44,0,0,1582,10/15/2018 12:00 AM,,False,,,1,1,AirComp,,1110-UA310002,False,1001,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1001#13,1.5 HP ELECTRIC AIR COMPRESSOR,,1,0,0,0,10,0,11/23/2018 12:00 AM,12,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,24,28,98,294,0,0,0,0,0,0,2,0,1001-13,1107,OMEGA,DD-2022B                      ,,,0,0,,     1001-13,0,0,0,True,False,True,False,6926,12319,101656,8/9/2013 12:00 AM,279,,0,0,0,0,279,,0,0,68,1762.77,0,39.14,0,2,50,0,41,1438,12/21/2018 12:00 AM,,False,,,1,1,AirComp,,1110-VA210022,False,1001,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1001,"AIR COMPRESSOR, ELECTRIC 2HP",,2,0,0,0,10,0,,12,V,0,                         ,,,4,24,168,672,0,0,0,0,0,0,24,28,98,294,0,0,0,0,0,0,2,0,1001-01,10563,THOMAS,T-30 DWTCSA                   ,,,0,0,,     1001-01,0,0,0,True,False,True,False,4895,5179,88126,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,2/11/2017 12:00 AM,,False,,,1,1,AirComp,,,False,1001,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1002#01,5HP GAS AIR COMPRESSOR,,0,0,0,0,10,0,,12,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,40,45,180,540,0,0,0,0,0,0,2,0,1002-01,1221,QUINCY,                              ,,,0,0,,     1002-01,0,0,0,True,False,True,False,,,,4/27/2009 12:00 AM,839.44,,0,0,0,0,0,1/27/2012 12:00 AM,0,0,0,3089,0,0,0,0,30,0,0,3915,1/27/2012 12:00 AM,,False,,,1,1,1002,,408,False,1002,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1002#02,5.5 HP GAS AIR COMPRESSOR 8GAL,,0,0,0,0,10,0,4/8/2014 12:00 AM,12,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,40,45,180,540,0,0,0,0,0,0,2,0,1002,1074,OMEGA COMPRESSOR,PUK-5508G                     ,,,0,0,,,0,0,0,True,False,True,False,9129,8751,74873,3/28/2013 12:00 AM,949,,0,0,0,0,0,,0,0,0,1013,0,0,0,0,21,0,0,1339,12/4/2014 12:00 AM,,False,,,1,1,,,1208-VA400038,False,1002,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1002#03,5.0 HP GAS AIR COMPRESSOR,,0,0,0,0,10,0,,12,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,40,45,180,540,0,0,0,0,0,0,2,0,1002-03,1760,,                              ,,,0,0,,     1002-03,0,0,0,True,False,True,False,,,,12/30/1999 12:00 AM,590,,0,0,0,0,0,2/24/2009 12:00 AM,0,0,0,0,0,26.37,0,0,1,0,0,0,2/24/2009 12:00 AM,,False,,,1,1,1002,,,False,1002,,0,0,,0,0,True,0,0,0,0,False,158,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1002#04,"AIR COMPRESSOR, GAS 5.5HP",,0,0,0,0,10,0,1/2/2015 12:00 AM,12,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,40,45,180,540,0,0,0,0,0,0,2,0,1002-04,15377,OMEGA,PUK-5508G                     ,,,0,0,,,0,0,0,True,False,True,False,6386,6386,86944,12/5/2014 12:00 AM,575,,0,0,0,0,0,11/4/2016 12:00 AM,1100,0,0,610,0,90.42,0,0,14,0,0,339,11/4/2016 12:00 AM,,False,,,1,1,,,1208-V8250497,False,1002,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1002#05,"AIR COMPRESSOR, GAS 5.5HP",,1,0,0,0,10,0,11/23/2018 12:00 AM,12,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,40,45,180,540,0,0,0,0,0,0,2,0,1002-05,18450,Omega Compressor,PUK-5508G                     ,,,0,0,,,0,0,0,True,False,True,False,11711,11458,101490,11/8/2016 12:00 AM,1229.78,,0,0,0,0,1229.78,,0,0,20,1073.5,0,0,0,1,24,0,4,379,12/10/2018 12:00 AM,,False,,,1,1,AirComp,,1608-Z8180348,False,1002,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1002,"AIR COMPRESSOR, GAS 5.5HP",,1,0,0,0,10,0,,12,V,0,                         ,,,4,24,168,672,0,0,0,0,0,0,40,45,180,540,0,0,0,0,0,0,2,0,1002,10576,,                              ,,,0,0,,,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1/27/2012 12:00 AM,,False,,,1,1,AirComp,,,False,1002,,0,0,,0,0,False,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1003#01,1.5HP ELECT COMPRESSOR LARGE,,0,0,0,0,10,0,,12,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,28,32,112,336,0,0,0,0,0,0,2,0,T150A,1747,THOMAS INDUSTRIE,T150 ULT AIRPAC               ,,,0,0,,     1003-01,0,0,0,True,False,True,False,,,,7/12/2003 12:00 AM,500,,0,0,0,0,0,5/11/2009 12:00 AM,0,0,0,3132,0,30.05,0,0,58,0,0,7184,5/11/2009 12:00 AM,,False,,,1,1,1003,,394000000144,False,1003,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,745,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1003#02,1.5HP ELECT COMPRESSOR LARGE,,0,0,0,0,10,0,,12,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,28,32,112,336,0,0,0,0,0,0,2,0,1003-02,1529,OMEGA,                              ,,,0,0,,     1003-02,0,0,0,True,False,True,False,,,,9/22/2007 12:00 AM,579,,0,0,0,0,0,9/25/2009 12:00 AM,0,0,0,1080,0,0,0,0,4,0,0,10822,9/25/2009 12:00 AM,,False,,,1,1,1003,,,False,1003,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1003,1.5HP ELECT COMPRESSOR LARGE,,0,0,0,0,10,0,,12,V,0,                         ,,,4,24,168,672,0,0,0,0,0,0,28,32,112,336,0,0,0,0,0,0,2,0,T150A,10579,THOMAS INDUSTRIE,T150 ULT AIRPAC               ,,,0,0,,     1003-01,0,0,0,True,False,True,False,,,,,0,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,5/11/2009 12:00 AM,,False,,,1,1,1003,,,False,1003,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,745,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1004,"AIR COMPRESSOR, 185CFM DIESEL",,3,3,0,0,10,0,,12,V,0,                         ,cDIESEL-1,,24,168,672,0,0,0,0,0,0,0,100,400,1200,0,0,0,0,0,0,0,0,0,1004,10581,SULLAIR,185DPQ JD                     ,,,0,0,,     1004-01,0,0,11,True,False,True,False,6809,6809,101894,1/23/2018 12:00 AM,15785.7143,,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,1/18/2019 12:00 AM,,False,,,1,1,,,,False,1004,,0,0,,0,0,False,0,0,0,0,False,316,0,0,0,,False,0,185DPQ-KU,,,0,False,,,0,0,0,False,,,12500,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,0,0,0,,,
1101#01,FINISH NAILER,,0,0,0,0,10,0,,78,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,26,28,168,252,0,0,0,0,0,0,2,0,,1653,SENCO,FINISHPRO 35                  ,,,0,0,,     1101-01,0,0,0,True,False,True,False,,,,10/25/2002 12:00 AM,309,,0,0,0,0,0,2/28/2005 12:00 AM,0,0,0,525,0,0,0,0,11,0,0,17299,1/23/2006 12:00 AM,,False,,,1,1,1101,,2802286,False,1101,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1101#02,FINISH NAILER,,0,0,0,0,10,0,,78,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,26,28,168,252,0,0,0,0,0,0,2,0,1101-02,1412,HITACHI KOKI,NT65MA2                       ,,,0,0,,     1101-02,0,0,0,True,False,True,False,,,,3/1/2005 12:00 AM,299.25,,0,0,0,0,0,2/24/2009 12:00 AM,0,0,0,79,0,0,0,0,4,0,0,3920,2/24/2009 12:00 AM,,False,,,1,1,1101,,150642,False,1101,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
1101#03,FINISH NAILER,,0,0,0,0,10,0,,78,T,0,                         ,,,4,24,168,672,0,0,0,0,0,0,26,28,168,252,0,0,0,0,0,0,2,0,1101-03,1439,HITACHI KOKI,NT65MA2                       ,,,0,0,,     1101-03,0,0,0,True,False,True,False,,,,7/12/2005 12:00 AM,299.25,,0,0,0,0,0,8/20/2005 12:00 AM,0,0,0,400,0,0,0,0,2,0,0,263,8/20/2005 12:00 AM,,False,,,1,1,1101,,150657,False,1101,,0,0,,0,0,True,0,0,0,0,False,0,0,0,0,,False,0,,,,0,False,,,0,0,0,False,,,0,False,,,,,0,0,,0,0,False,0,0,0,False,0,0,0,False,0,False,0,,,,,0,0,0,0,2,0,0,,,
